,Algorithm,Graph name,k,Found result,Time (perf)
7443,Branching BFS,Florentine Families,9,False,258414300
7444,Branching BFS,Florentine Families,10,False,372301900
7445,Branching BFS,Florentine Families,11,True,656274700
7446,Branching BFS,Florentine Families,12,True,655029800
7447,Branching BFS,Florentine Families,13,True,535121700
7448,Branching BFS,Florentine Families,14,True,619134400
7449,Branching BFS,Florentine Families,15,True,667707100
7450,Branching BFS,Florentine Families,1,False,746900
7451,Branching BFS,Florentine Families,2,False,1907200
7452,Branching BFS,Florentine Families,3,False,5067600
7453,Branching BFS,Florentine Families,4,False,7103300
7454,Branching BFS,Florentine Families,5,False,17917700
7455,Branching BFS,Florentine Families,6,False,51822400
7456,Branching BFS,Florentine Families,7,False,93189500
7457,Branching BFS,Florentine Families,8,False,81639300
7458,Branching BFS,Florentine Families,9,False,213649400
7459,Branching BFS,Florentine Families,10,False,399472300
7460,Branching BFS,Florentine Families,11,True,563448000
7461,Branching BFS,Florentine Families,12,True,584078000
7462,Branching BFS,Florentine Families,13,True,522861100
7463,Branching BFS,Florentine Families,14,True,629925000
7464,Branching BFS,Florentine Families,15,True,746479600
7465,Branching BFS,Florentine Families,1,False,1376800
7466,Branching BFS,Florentine Families,2,False,4022000
7467,Branching BFS,Florentine Families,3,False,3608300
7468,Branching BFS,Florentine Families,4,False,7634000
7469,Branching BFS,Florentine Families,5,False,13811800
7470,Branching BFS,Florentine Families,6,False,41624500
7471,Branching BFS,Florentine Families,7,False,86659000
7472,Branching BFS,Florentine Families,8,False,119197500
7473,Branching BFS,Florentine Families,9,False,182353800
7474,Branching BFS,Florentine Families,10,False,393422000
7475,Branching BFS,Florentine Families,11,True,534952400
7476,Branching BFS,Florentine Families,12,True,617520500
7477,Branching BFS,Florentine Families,13,True,576194100
7478,Branching BFS,Florentine Families,14,True,522046600
7479,Branching BFS,Florentine Families,15,True,646284100
7480,Branching BFS,Florentine Families,1,False,681900
7481,Branching BFS,Florentine Families,2,False,3220900
7482,Branching BFS,Florentine Families,3,False,7559500
7483,Branching BFS,Florentine Families,4,False,10667400
7484,Branching BFS,Florentine Families,5,False,17580600
7485,Branching BFS,Florentine Families,6,False,46629700
7486,Branching BFS,Florentine Families,7,False,71255000
7487,Branching BFS,Florentine Families,8,False,104279100
7488,Branching BFS,Florentine Families,9,False,203140500
7489,Branching BFS,Florentine Families,10,False,421289600
7490,Branching BFS,Florentine Families,11,True,679577700
7491,Branching BFS,Florentine Families,12,True,733671900
7492,Branching BFS,Florentine Families,13,True,663930200
7493,Branching BFS,Florentine Families,14,True,583471900
7494,Branching BFS,Florentine Families,15,True,663782300
7495,Branching BFS,Florentine Families,1,False,433600
7496,Branching BFS,Florentine Families,2,False,1589800
7497,Branching BFS,Florentine Families,3,False,5103700
7498,Branching BFS,Florentine Families,4,False,6965700
7499,Branching BFS,Florentine Families,5,False,12963100
7500,Branching BFS,Florentine Families,6,False,46677900
7501,Branching BFS,Florentine Families,7,False,84803300
7502,Branching BFS,Florentine Families,8,False,92286900
7503,Branching BFS,Florentine Families,9,False,198500900
7504,Branching BFS,Florentine Families,10,False,255562800
7505,Branching BFS,Florentine Families,11,True,502843600
7506,Branching BFS,Florentine Families,12,True,551885200
7507,Branching BFS,Florentine Families,13,True,551319300
7508,Branching BFS,Florentine Families,14,True,491244200
7509,Branching BFS,Florentine Families,15,True,592890700
7510,Branching BFS,Florentine Families,1,False,1212800
7511,Branching BFS,Florentine Families,2,False,3255600
7512,Branching BFS,Florentine Families,3,False,8032600
7513,Branching BFS,Florentine Families,4,False,12012400
7514,Branching BFS,Florentine Families,5,False,24164200
7515,Branching BFS,Florentine Families,6,False,42599300
7516,Branching BFS,Florentine Families,7,False,66370100
7517,Branching BFS,Florentine Families,8,False,136103800
7518,Branching BFS,Florentine Families,9,False,199009100
7519,Branching BFS,Florentine Families,10,False,356676000
7520,Branching BFS,Florentine Families,11,True,468980300
7521,Branching BFS,Florentine Families,12,True,535601200
7522,Branching BFS,Florentine Families,13,True,601347300
7523,Branching BFS,Florentine Families,14,True,542382300
7524,Branching BFS,Florentine Families,15,True,569101700
7525,Branching BFS,Florentine Families,1,False,1367100
7526,Branching BFS,Florentine Families,2,False,1871100
7527,Branching BFS,Florentine Families,3,False,7116500
7528,Branching BFS,Florentine Families,4,False,13564100
7529,Branching BFS,Florentine Families,5,False,19135700
7530,Branching BFS,Florentine Families,6,False,28173700
7531,Branching BFS,Florentine Families,7,False,73023700
7532,Branching BFS,Florentine Families,8,False,127801800
7533,Branching BFS,Florentine Families,9,False,239160400
7534,Branching BFS,Florentine Families,10,False,294749600
7535,Branching BFS,Florentine Families,11,True,531732900
7536,Branching BFS,Florentine Families,12,True,638811000
7537,Branching BFS,Florentine Families,13,True,583173400
7538,Branching BFS,Florentine Families,14,True,478066000
7539,Branching BFS,Florentine Families,15,True,525343600
7540,Branching BFS,Florentine Families,1,False,377900
7541,Branching BFS,Florentine Families,2,False,990700
7542,Branching BFS,Florentine Families,3,False,1965700
7543,Branching BFS,Florentine Families,4,False,6493000
7544,Branching BFS,Florentine Families,5,False,19407300
7545,Branching BFS,Florentine Families,6,False,34724800
7546,Branching BFS,Florentine Families,7,False,46730300
7547,Branching BFS,Florentine Families,8,False,113960400
7548,Branching BFS,Florentine Families,9,False,246382400
7549,Branching BFS,Florentine Families,10,False,281942500
7550,Branching BFS,Florentine Families,11,True,569812900
7551,Branching BFS,Florentine Families,12,True,534118500
7552,Branching BFS,Florentine Families,13,True,533060400
7553,Branching BFS,Florentine Families,14,True,556407000
7554,Branching BFS,Florentine Families,15,True,579531800
7555,Branching BFS,Florentine Families,1,False,1143900
7556,Branching BFS,Florentine Families,2,False,2554900
7557,Branching BFS,Florentine Families,3,False,4967700
7558,Branching BFS,Florentine Families,4,False,8540200
7559,Branching BFS,Florentine Families,5,False,12773300
7560,Branching BFS,Florentine Families,6,False,37239500
7561,Branching BFS,Florentine Families,7,False,70619400
7562,Branching BFS,Florentine Families,8,False,82119700
7563,Branching BFS,Florentine Families,9,False,90098900
7564,Branching BFS,Florentine Families,10,False,159513100
7565,Branching BFS,Florentine Families,11,True,297516300
7566,Branching BFS,Florentine Families,12,True,210061100
7567,Branching BFS,Florentine Families,13,True,209587300
7568,Branching BFS,Florentine Families,14,True,242636700
7569,Branching BFS,Florentine Families,15,True,192977000
7570,Branching BFS,Florentine Families,1,False,323100
7571,Branching BFS,Florentine Families,2,False,786300
7572,Branching BFS,Florentine Families,3,False,1619800
7573,Branching BFS,Florentine Families,4,False,3587300
7574,Branching BFS,Florentine Families,5,False,8289900
7575,Branching BFS,Florentine Families,6,False,17266100
7576,Branching BFS,Florentine Families,7,False,39110600
7577,Branching BFS,Florentine Families,8,False,71259300
7578,Branching BFS,Florentine Families,9,False,94626900
7579,Branching BFS,Florentine Families,10,False,91805400
7580,Branching BFS,Florentine Families,11,True,273976300
7581,Branching BFS,Florentine Families,12,True,216097800
7582,Branching BFS,Florentine Families,13,True,147698800
7583,Branching BFS,Florentine Families,14,True,184782400
7584,Branching BFS,Florentine Families,15,True,164784600
7585,Branching BFS,Florentine Families,1,False,828200
7586,Branching BFS,Florentine Families,2,False,2291700
7587,Branching BFS,Florentine Families,3,False,4746200
7588,Branching BFS,Florentine Families,4,False,6560100
7589,Branching BFS,Florentine Families,5,False,17720500
7590,Branching BFS,Florentine Families,6,False,30128700
7591,Branching BFS,Florentine Families,7,False,53670800
7592,Branching BFS,Florentine Families,8,False,85701000
7593,Branching BFS,Florentine Families,9,False,60168000
7594,Branching BFS,Florentine Families,10,False,96397800
7595,Branching BFS,Florentine Families,11,True,183824700
7596,Branching BFS,Florentine Families,12,True,148246000
7597,Branching BFS,Florentine Families,13,True,154600800
7598,Branching BFS,Florentine Families,14,True,239741100
7599,Branching BFS,Florentine Families,15,True,180768200
7600,Branching BFS,Florentine Families,1,False,272500
7601,Branching BFS,Florentine Families,2,False,677800
7602,Branching BFS,Florentine Families,3,False,1409600
7603,Branching BFS,Florentine Families,4,False,2908500
7604,Branching BFS,Florentine Families,5,False,5287200
7605,Branching BFS,Florentine Families,6,False,11890900
7606,Branching BFS,Florentine Families,7,False,27949000
7607,Branching BFS,Florentine Families,8,False,55226100
7608,Branching BFS,Florentine Families,9,False,69749100
7609,Branching BFS,Florentine Families,10,False,94530600
7610,Branching BFS,Florentine Families,11,True,185558900
7611,Branching BFS,Florentine Families,12,True,202756700
7612,Branching BFS,Florentine Families,13,True,155408800
7613,Branching BFS,Florentine Families,14,True,318288500
7614,Branching BFS,Florentine Families,15,True,199243300
7615,Branching BFS,Florentine Families,1,False,368700
7616,Branching BFS,Florentine Families,2,False,902800
7617,Branching BFS,Florentine Families,3,False,1851200
7618,Branching BFS,Florentine Families,4,False,4045600
7619,Branching BFS,Florentine Families,5,False,9659500
7620,Branching BFS,Florentine Families,6,False,16631900
7621,Branching BFS,Florentine Families,7,False,25687200
7622,Branching BFS,Florentine Families,8,False,62180400
7623,Branching BFS,Florentine Families,9,False,89352600
7624,Branching BFS,Florentine Families,10,False,101752400
7625,Branching BFS,Florentine Families,11,True,188818100
7626,Branching BFS,Florentine Families,12,True,224194400
7627,Branching BFS,Florentine Families,13,True,155332000
7628,Branching BFS,Florentine Families,14,True,232700100
7629,Branching BFS,Florentine Families,15,True,169918100
7630,Branching BFS,Florentine Families,1,False,278800
7631,Branching BFS,Florentine Families,2,False,702300
7632,Branching BFS,Florentine Families,3,False,1448500
7633,Branching BFS,Florentine Families,4,False,2770100
7634,Branching BFS,Florentine Families,5,False,5871900
7635,Branching BFS,Florentine Families,6,False,13746500
7636,Branching BFS,Florentine Families,7,False,25219600
7637,Branching BFS,Florentine Families,8,False,43804100
7638,Branching BFS,Florentine Families,9,False,67431600
7639,Branching BFS,Florentine Families,10,False,96764800
7640,Branching BFS,Florentine Families,11,True,184807600
7641,Branching BFS,Florentine Families,12,True,177656200
7642,Branching BFS,Florentine Families,13,True,165639500
7643,Branching BFS,Florentine Families,14,True,199785600
7644,Branching BFS,Florentine Families,15,True,149721300
7645,Branching BFS,Florentine Families,1,False,273300
7646,Branching BFS,Florentine Families,2,False,677900
7647,Branching BFS,Florentine Families,3,False,1393600
7648,Branching BFS,Florentine Families,4,False,2666900
7649,Branching BFS,Florentine Families,5,False,6295900
7650,Branching BFS,Florentine Families,6,False,13441500
7651,Branching BFS,Florentine Families,7,False,22894200
7652,Branching BFS,Florentine Families,8,False,37429000
7653,Branching BFS,Florentine Families,9,False,56463700
7654,Branching BFS,Florentine Families,10,False,133277400
7655,Branching BFS,Florentine Families,11,True,216067400
7656,Branching BFS,Florentine Families,12,True,160504400
7657,Branching BFS,Florentine Families,13,True,171249300
7658,Branching BFS,Florentine Families,14,True,178875000
7659,Branching BFS,Florentine Families,15,True,148904800
7660,Branching BFS,Florentine Families,1,False,281400
7661,Branching BFS,Florentine Families,2,False,718300
7662,Branching BFS,Florentine Families,3,False,1465900
7663,Branching BFS,Florentine Families,4,False,3146400
7664,Branching BFS,Florentine Families,5,False,6088100
7665,Branching BFS,Florentine Families,6,False,11026500
7666,Branching BFS,Florentine Families,7,False,22995500
7667,Branching BFS,Florentine Families,8,False,39649000
7668,Branching BFS,Florentine Families,9,False,64076900
7669,Branching BFS,Florentine Families,10,False,93687600
7670,Branching BFS,Florentine Families,11,True,177887700
7671,Branching BFS,Florentine Families,12,True,145900100
7672,Branching BFS,Florentine Families,13,True,146986300
7673,Branching BFS,Florentine Families,14,True,183318600
7674,Branching BFS,Florentine Families,15,True,193782700
7675,Branching BFS,Florentine Families,1,False,279700
7676,Branching BFS,Florentine Families,2,False,683200
7677,Branching BFS,Florentine Families,3,False,1408100
7678,Branching BFS,Florentine Families,4,False,3070900
7679,Branching BFS,Florentine Families,5,False,6136900
7680,Branching BFS,Florentine Families,6,False,12960600
7681,Branching BFS,Florentine Families,7,False,33786800
7682,Branching BFS,Florentine Families,8,False,66569500
7683,Branching BFS,Florentine Families,9,False,77386700
